movieId,title,year,genres,rating,sentiment
92032,"Don Is Dead, The (1973)",1973,Action|Crime|Drama|Thriller,2.5,0.0
92046,Contact High (2009),2009,Comedy,3.3,0.0
92048,"Whistleblower, The (2010)",2010,Drama|Thriller,3.5,-0.9999999999999998
92058,"Human Centipede II (Full Sequence), The (2011)",2011,Horror,1.8,-32.50000000000001
92064,You and Me (1938),1938,Crime|Romance,3.4,-1.0
92079,"Nazis: A Warning from History, The (1997)",1997,Documentary|War,3.7,0.0
92083,Zen (2009),2009,Drama,3.3,0.5
92085,King of Beggars (Mo jong yuen So Hat-Yi) (1992),1992,Action|Comedy|Drama,3.6,0.0
92094,Einstein and Eddington (2008),2008,Drama,3.7,-0.6
92096,14 Blades (Jin yi wei) (2010),2010,Action|Drama,3.1,-0.6
92099,"Locals, The (2003)",2003,Horror|Thriller,2.4,0.0
92102,"Buona Sera, Mrs. Campbell (1968)",1968,Comedy,3.1,0.0
92106,My Future Boyfriend (2011),2011,Comedy|Romance|Sci-Fi,2.6,0.6
92122,"Loneliest Planet, The (2011)",2011,Thriller,3.1,0.0
92124,Images of the World and the Inscription of War (Bilder der Welt und Inschrift des Krieges) (1989),1989,Documentary|War,3.9,0.0
92126,Policeman (Ha-shoter) (2011),2011,Drama,2.8,-0.3
92130,Red Psalm (Még kér a nép) (1972),1972,Drama|Musical|War,3.4,0.0
92134,"Afternoon of a Torturer, The (Dupa-amiaza unui tortionar) (2001)",2001,Drama,4.0,-0.8999999999999999
92152,"Turn Me On, Dammit! (Få meg på, for faen) (2011)",2011,Comedy,3.4,4.1000000000000005
92154,Faust (2011),2011,Drama,3.2,-0.7
92156,Post Mortem (2010),2010,Drama,3.0,0.0
92159,Decasia: The State of Decay (2002),2002,Documentary,3.8,-0.4
92161,Viva (2007),2007,Comedy|Drama|Musical,3.5,1.0
92163,Fados (2007),2007,Documentary|Musical,3.2,0.0
92167,Praise (1998),1998,Drama,3.5,0.0
92169,Stanley Kubrick's Boxes (2008),2008,Documentary,3.6,0.3
92172,Street Mobster (a.k.a. Modern Yakuza: Outlaw Killer) (Gendai yakuza: hito-kiri yota) (1972),1972,Action|Crime,3.2,-2.5
92174,Alexandria... Why? (Iskanderija... lih?) (1979),1979,Drama,3.4,-0.6
92176,"Grand Maneuver, The (Les grandes manoeuvres) (1955)",1955,Comedy|Drama|Romance,3.1,0.0
92178,Can Go Through Skin (Kan door huid heen) (2009),2009,Drama,3.2,-1.5
92180,Morgen (2010),2010,Drama,2.9,0.0
92184,Christmas Evil (a.k.a. You Better Watch Out) (1980),1980,Horror|Thriller,1.9,-2.5
92186,Three Wise Men (Kolme viisasta miestä) (2008),2008,Drama,3.3,0.0
92188,Call Her Savage (1932),1932,Drama,3.1,0.0
92192,Apollo 18 (2011),2011,Horror|Sci-Fi|Thriller,2.7,-2.8
92196,Crazy Horse (2011),2011,Documentary,3.2,0.0
92198,Seeking Justice (2011),2011,Action|Drama|Thriller,3.0,0.7
92200,"Sound and the Fury, The (1959)",1959,Drama|Romance,3.5,0.0
92204,"Pointe-Courte, La (1955)",1955,Drama,3.4,-0.5
92206,Hostel: Part III (2011) ,2011,Horror|Thriller,2.6,-1.6
92208,Wyvern (2009),2009,Horror|Sci-Fi|Thriller,2.8,0.0
92210,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",2010,Adventure|Animation|Drama|Mystery|Sci-Fi,3.7,3.1
92214,"Poseidon Adventure, The (2005) ",2005,Action|Adventure|Drama,2.5,-0.4
92222,Broken Trail (2006),2006,Action|Adventure|Crime|Drama|Western,3.7,0.0
92224,"River Called Titas, A (Titash Ekti Nadir Naam) (1973)",1973,Drama,2.8,0.0
92231,"Blue Bird, The (1918)",1918,Fantasy,3.2,0.6
92234,Red Tails (2012),2012,Action|Adventure|Drama|War,2.9,-1.4
92236,In Darkness (2011),2011,Drama,3.6,-2.0999999999999996
92240,Kagi (Odd Obsession) (1959),1959,Drama,3.2,0.3
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",2011,Drama|War,3.6,-3.8
92252,Thunder Soul (2010),2010,Documentary,3.7,0.0
92255,"Nun, The (La monja) (2005) ",2005,Horror|Thriller,3.1,-3.1999999999999997
92257,Vlad (2003),2003,Horror|Thriller,1.3,-0.6
92259,Intouchables (2011),2011,Comedy|Drama,4.1,177.9000000000009
92262,Declaration of War (La Guerre est Déclarée) (2011),2011,Drama,3.4,0.30000000000000004
92264,One for the Money (2012),2012,Action|Comedy|Crime,2.9,1.5
92266,"Incredible Petrified World, The (1957)",1957,Adventure|Sci-Fi,2.0,0.1
92270,Becoming Chaz (2011),2011,Documentary,3.4,0.0
92272,Countdown to Looking Glass (1984),1984,Drama,3.5,-0.6
92307,W.E. (2011),2011,Drama|Romance,3.1,-0.5
92309,"Innkeepers, The (2011)",2011,Horror|Thriller,3.1,-2.0
92314,Varasto (2011),2011,Comedy|Drama,3.2,-0.5
92321,Nancy Goes to Rio (1950),1950,Comedy|Musical,3.0,0.0
92325,Dog Tags (2008),2008,Drama|Romance,2.8,1.0
92335,Big Miracle (2012),2012,Drama|Romance,3.3,0.2
92343,"Great Bank Hoax, The (1978)",1978,Comedy|Crime,1.5,-0.5
92352,Reel Injun (2009),2009,Documentary,3.7,0.0
92354,"Man Called Sledge, A (1970)",1970,Western,3.3,0.0
92357,Cameraman: The Life and Work of Jack Cardiff (2010),2010,Documentary,3.2,0.0
92371,Yolki (2010),2010,Comedy,3.1,-0.5
92374,Yolki 2 (2011),2011,Comedy,3.2,-0.5
92378,Enid (2009),2009,Drama,3.2,0.0
92382,"Straits of Love and Hate, The (Aien kyo) (1937)",1937,Drama,3.5,0.0
92389,State Fair (1933),1933,Comedy|Drama|Romance,2.8,1.0
92391,Grave Encounters (2011),2011,Horror,3.2,-5.499999999999999
92393,Detective Dee and the Mystery of the Phantom Flame (Di Renjie) (2010),2010,Action|Crime|Mystery,3.2,1.9000000000000004
92399,Hurry Sundown (1967),1967,Drama,2.8,0.0
92408,Batch '81 (1982),1982,Drama,3.0,0.0
92410,"Eleventh Year, The (Odinnadtsatyy) (1928) ",1928,Documentary,2.8,-0.2
92412,Forever Yours (Ikuisesti sinun) (2011),2011,Documentary,3.5,0.0
92420,Chronicle (2012),2012,Action|Sci-Fi|Thriller,3.6,-9.299999999999988
92422,"Woman in Black, The (2012)",2012,Drama|Horror|Thriller,3.1,-19.6
92424,Dottie Gets Spanked (1993),1993,Drama,3.3,-0.3
92427,Woman in Love (Rubbeldiekatz) (2011),2011,Comedy,2.6,0.0
92437,Toast (2010),2010,Comedy|Drama,3.2,0.5
92439,"Art of Getting By, The (2011)",2011,Drama|Romance,3.4,-2.6999999999999997
92446,"Overcoat, The (Il cappotto) (1952)",1952,Comedy|Drama|Fantasy,2.5,0.0
92448,Bucky Larson: Born to Be a Star (2011),2011,Comedy,1.8,0.0
92453,"Moine, Le (Monk, The) (2011)",2011,Drama|Mystery|Thriller,2.9,0.0
92455,Can Mr. Smith Get to Washington Anymore? (2006),2006,Documentary,3.5,0.0
92457,"Doll's House, A (1973)",1973,Drama,2.8,0.0
92461,"Canyon, The (2009)",2009,Thriller,2.8,0.0
92471,Cass Timberlane (1947),1947,Drama|Romance,3.2,-0.6
92475,All Watched Over by Machines of Loving Grace (2011),2011,Documentary,4.0,-3.0
92477,Yes: 9012 Live (1985),1985,Documentary|Musical,1.8,0.0
92479,Kisses for My President (1964),1964,Comedy,2.5,0.0
92481,Third Star (2010),2010,Comedy|Drama,3.7,1.1102230246251565e-16
92483,Living Proof (2008),2008,Drama,4.2,0.10000000000000009
92490,Barbie in the Nutcracker (2001),2001,Animation|Children|Musical,3.0,0.8999999999999999
92494,Dylan Moran: Monster (2004),2004,Comedy|Documentary,3.8,0.4
92496,"Dylan Moran: Like, Totally (2006)",2006,Comedy,3.9,0.4
92498,Dylan Moran Live: What It Is (2009),2009,Comedy,3.8,1.2000000000000002
92500,"Dylan Moran: Yeah, Yeah (2011)",2011,Comedy,4.0,1.2000000000000002
92507,Safe House (2012),2012,Action|Crime|Mystery|Thriller,3.4,-7.9
92509,"Vow, The (2012)",2012,Drama|Romance,3.6,10.6
92511,Swamp Shark (2011),2011,Sci-Fi,1.8,-0.5
92514,Moon of the Wolf (1972),1972,Horror|Mystery,2.1,0.0
92516,She Gods of Shark Reef (1958),1958,Adventure,3.8,0.0
92518,King Kong Escapes (Kingu Kongu no gyakushû) (1967),1967,Action|Adventure|Sci-Fi,2.3,-1.2
92520,"Chocolate Soldier, The (1941)",1941,Comedy|Musical,4.5,0.0
92522,Frisco Jenny (1932),1932,Drama,3.7,0.0
92533,My Boy Jack (2007),2007,Drama|War,3.4,-0.3
92535,Louis C.K.: Live at the Beacon Theater (2011),2011,Comedy,4.0,8.400000000000002
92593,Special Bulletin (1983),1983,Drama,3.8,-0.7
92600,"As Luck Would Have It (Chispa de la vida, La) (2011)",2011,Drama,3.2,0.0
92606,"Black Power Mixtape 1967-1975, The (2011)",2011,Documentary,3.6,0.0
92611,"Girl from Jones Beach, The (1949)",1949,Comedy,2.8,0.0
92613,Holding Trevor (2007),2007,Drama|Romance,2.1,1.2999999999999998
92633,The Castle of Sand (1974),1974,Crime|Mystery|Thriller,3.3,0.0
92635,At Home by Myself... with You (2009),2009,Comedy|Romance,3.2,-0.3
92637,Pitfall (Otoshiana) (1962),1962,Crime|Drama|Fantasy,3.6,-0.7
92643,Monsieur Lazhar (2011),2011,Children|Comedy|Drama,3.9,-0.8999999999999997
92646,Tin Pan Alley (1940),1940,Drama|Musical|Romance,2.9,0.4
92648,BookWars (2000),2000,Comedy|Crime|Documentary,3.0,0.0
92652,Windfall (2010),2010,Documentary,3.1,0.0
92658,Kino-Eye (Kinoglaz) (1924),1924,Documentary,2.9,0.0
92665,"For a Good Time, Call... (2012)",2012,Comedy|Drama|Romance,3.2,0.2
92670,"Jodorowsky Constellation, The (La constellation Jodorowsky) (1994)",1994,Documentary,2.7,0.0
92674,Janie Jones (2010),2010,Drama|Musical,3.2,1.7000000000000002
92676,Thirteen Women (1932),1932,Drama|Mystery,2.1,0.0
92681,Journey 2: The Mysterious Island (2012),2012,Action|Adventure|Comedy|Sci-Fi|IMAX,2.8,2.8
92683,Stella Does Tricks (1996),1996,Drama,3.1,-0.5
92685,Valerie (2006),2006,Drama,3.0,0.0
92687,"Boys, The (Pojat) (1962)",1962,Drama|War,3.2,-1.2
92691,Hoodoo Ann (1916),1916,Comedy|Drama|Romance,3.0,-0.5
92694,Perfect Sense (2011),2011,Drama|Romance|Sci-Fi,3.6,-1.5999999999999999
92696,"Shrine, The (2010)",2010,Horror,2.8,-0.3
92698,Israeli Intelligence (Hamosad Hasagur) (2007),2007,Action|Comedy,2.0,0.0
92702,Johnny Cash at Folsom Prison (2008),2008,Documentary,3.8,-0.5
92713,Forest of Bliss (1986),1986,Documentary,3.4,-0.4
92715,The Artist (2008),2008,Comedy|Drama,3.5,0.0
92719,Tim and Eric's Billion Dollar Movie (2012),2012,Comedy,2.9,-0.6
92726,"Pearl, The (La perla) (1947)",1947,Adventure|Drama|Romance,3.6,-0.10000000000000003
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),2001,Children|Fantasy,2.4,0.0
92738,Beautiful Kate (2009),2009,Drama|Mystery,3.7,-0.4
92740,Chapiteau-show (Shapito-shou) (2011),2011,Adventure|Comedy,3.4,0.0
92751,Kokowääh (2011),2011,Comedy,3.4,0.4
92756,Hearts of the West (1975),1975,Comedy|Western,3.1,0.0
92758,When Love Is Not Enough: The Lois Wilson Story (2010),2010,Drama,2.5,0.0
92760,"Atomic Brain, The (1963)",1963,Horror|Sci-Fi,1.6,-1.6
92768,Sixpack (Pussikaljaelokuva) (2011),2011,Comedy|Drama,2.9,0.4
92781,"City Dark, The (2011)",2011,Documentary,3.3,0.0
92783,Latin Music USA (2009),2009,Documentary|Musical,5.0,0.0
92787,OKA! (2011),2011,Drama,3.3,0.0
92789,Bombay Beach (2011),2011,Documentary|Drama|Musical,3.7,0.0
92793,Rusalochka (The Little Mermaid) (1976),1976,Children|Fantasy|Musical|Romance,2.6,0.5
92804,Bodyguards and Assassins (2009),2009,Action|Drama,3.6,-4.1
92817,"Sorcerer and the White Snake, The (Bai she chuan shuo) (2011)",2011,Action|Fantasy|Romance,3.1,0.0
92819,"Flying Swords of Dragon Gate, The (Long men fei jia) (2011)",2011,Action|Adventure|IMAX,3.2,-0.5
92829,Smokin' Aces 2: Assassins' Ball (2010),2010,Action,2.6,-0.5
92836,Knuckle (2011) ,2011,Documentary,3.6,0.0
92841,Winter in Wartime (Oorlogswinter) (2008),2008,Drama|War,3.5,-1.2
92843,"Three Musketeers, The (1939)",1939,Adventure|Comedy|Musical,3.0,-0.4
92845,Untamed Youth (1957),1957,Drama,2.0,0.0
92852,Ricky Rapper and the Bicycle Thief (Risto Räppääjä ja polkupyörävaras) (2009),2009,Children|Comedy|Musical,3.3,0.0
92872,Plans for Tomorrow (Planes para mañana) (2010),2010,Drama,2.8,0.0
92881,Such Is Life (Así es la vida...) (2000),2000,Drama|Romance,2.8,0.0
92883,"Mysterious X, The (Sealed Orders) (Det hemmelighedsfulde X) (1914)",1914,Drama|War,3.3,0.0
92887,"Year and a Half in the Life of Metallica, A (1992)",1992,Documentary|Musical,3.6,0.0
92894,Balkan Spy (Balkanski spijun) (1984),1984,Comedy|Drama,3.4,0.2
92904,We Were Here (2011),2011,Documentary,3.9,1.5999999999999999
92910,Happy End (1967),1967,Comedy,3.7,0.0
92920,"Hunter, The (2011)",2011,Drama,3.5,-2.8999999999999995
92923,"Dead, The (2010)",2010,Horror,2.4,-0.8
92935,Kaleidoscope (1966),1966,Comedy|Crime,2.9,0.4
92938,Ghost Rider: Spirit of Vengeance (2012),2012,Action|Fantasy|Thriller,2.3,-1.2
92944,"Monster in Paris, A (Un monstre à Paris) (2011)",2011,Adventure|Animation|Children,3.2,1.7999999999999998
92948,Film About a Woman Who... (1974),1974,Drama,2.2,0.0
92954,Prayers for Bobby (2009),2009,Drama,3.9,-0.9999999999999999
92956,Little Criminals (1995),1995,Crime|Drama,4.0,0.0
92963,Bustin' Down the Door (2009),2009,Documentary,3.5,0.0
92966,Love Wrecked (2005),2005,Comedy|Romance,3.1,-0.8999999999999999
92968,"World according to Ion B., The (Lumea vazuta de Ion B) (2009)",2009,Documentary,3.2,-0.6
92980,Comanche Territory (Territorio comanche) (1997),1997,Drama|War,3.0,-1.2
93002,Father Takes a Wife (1941),1941,Comedy|Romance,3.5,0.0
93006,"Very Potter Musical, A (2009)",2009,Comedy|Musical,3.7,0.7
93008,"Very Potter Sequel, A (2010)",2010,Comedy|Musical,3.6,0.6
93014,Perifery (Härmä) (2012),2012,Drama,3.2,-0.6
93022,Miss Nobody (2010),2010,Comedy|Crime,3.3,-1.1999999999999997
93024,Retreat (2011),2011,Thriller,2.9,0.0
93029,Guy and Madeline on a Park Bench (2009),2009,Drama|Musical,2.6,0.0
93035,"Great Sinner, The (1949)",1949,Drama,3.0,0.0
93037,Her Highness and the Bellboy (1945),1945,Comedy|Romance,3.3,-0.4
93040,"Civil War, The (1990)",1990,Documentary|War,4.1,-1.4
93061,October Baby (2011),2011,Drama,3.7,0.0
93063,Khodorkovsky (2011),2011,Documentary|Drama,2.5,0.0
93070,Ursul (2011),2011,Comedy|Drama,2.5,0.4
93083,Live Music (2009),2009,Animation,0.5,0.0
93114,Ro.Go.Pa.G. (1963),1963,Comedy|Drama,3.5,-0.5
93116,Paris Belongs to Us (Paris nous appartient) (1961),1961,Mystery,3.5,-0.1
93126,Bag of Bones (2011),2011,Horror,2.7,-0.4999999999999998
93128,"Mozart's Sister (Nannerl, la soeur de Mozart) (2011)",2011,Drama|Romance,3.2,0.0
93132,Seven Days in Utopia (2011),2011,Drama,3.0,0.8
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",2010,Comedy,3.7,0.0
93136,One of Our Dinosaurs Is Missing (1975),1975,Adventure|Comedy,3.1,0.3
93139,Mega Shark vs. Crocosaurus (2010),2010,Action|Adventure|Horror,1.1,-0.7
93142,Wrong Turn 4 (2011),2011,Action|Horror|Thriller,3.0,-0.7
93162,Moscow Clad in Snow (Moscou sous la neige) (1909) ,1909,Documentary,3.8,0.0
93164,Sleep Tight (Mientras duermes) (2011),2011,Horror|Thriller,3.6,-2.3
93168,"Munekata Sisters, The (Munekata kyôdai) (1950)",1950,Drama,3.7,0.0
93172,Arena (2011),2011,Action|Thriller,2.7,0.0
93181,Mail Order Bride (1964),1964,Comedy|Western,2.8,0.0
93183,"Satan Bug, The (1965)",1965,Sci-Fi|Thriller,3.1,-1.5999999999999999
93185,Poppy Shakespeare (2008),2008,Drama,3.7,0.0
93187,Freedom (2000),2000,Drama,3.4,-0.2
93191,I Saw Mommy Kissing Santa Claus (2002),2002,Children|Comedy,2.2,0.8
93193,Red Hill (2010),2010,Crime|Thriller|Western,2.7,-5.499999999999999
93196,Zone Troopers (1985),1985,Action|Sci-Fi|War,2.8,-1.2
93201,"Ice Rink, The (La patinoire) (1998)",1998,Comedy|Romance,3.0,0.0
93204,"Secret Glory, The (2001)",2001,Documentary,2.5,-1.1
93206,"Woman Who Drinks, The (La femme qui boit) (2001)",2001,Drama|Romance,2.5,0.0
93208,Mickey's The Prince and the Pauper (1990),1990,Animation|Children,3.2,0.0
93210,"Life of Another, The (La vie d'une autre) (2012)",2012,Comedy|Drama|Mystery,3.2,0.0
93212,"Cat in Paris, A (Une vie de chat) (2010)",2010,Animation|Crime|Mystery,3.4,-1.0
93217,Dr. Goldfoot and the Girl Bombs (Le spie vengono dal semifreddo) (1966),1966,Comedy|Sci-Fi,2.2,0.0
93240,Children Who Chase Lost Voices from Deep Below (Hoshi o ou kodomo) (Journey to Agartha) (2011),2011,Animation|Drama|Fantasy,3.5,-3.7
93242,Gone (2012),2012,Drama|Thriller,3.2,-3.5
93265,Courageous (2011),2011,Drama,3.7,-0.09999999999999998
93267,Flywheel (2003),2003,Drama,3.7,0.6
93270,Project X (2012),2012,Comedy,3.1,-0.2999999999999997
93272,Dr. Seuss' The Lorax (2012),2012,Animation|Fantasy|Musical|IMAX,3.1,-0.09999999999999998
93279,Darling (2007),2007,Drama,3.4,0.10000000000000003
93287,"Big Year, The (2011)",2011,Comedy,3.1,0.0
93289,"Liar, The (Valehtelija) (1981)",1981,Comedy|Drama,3.4,0.0
93295,Mr. Moto's Last Warning (1939),1939,Crime|Mystery|Thriller,3.1,0.0
93297,Act of Valor (2012),2012,Action|Thriller|War,3.5,3.0
93320,Trailer Park Boys (1999),1999,Comedy|Crime,3.6,0.8
93322,Don Quixote (1933),1933,Adventure|Comedy|Drama,3.6,0.0
93324,Undefeated (2011),2011,Documentary,3.8,0.0
93326,This Means War (2012),2012,Action|Comedy|Romance,3.2,4.900000000000001
93328,One A.M. (1916),1916,Comedy,3.0,0.5
93330,"Cure, The (1917)",1917,Comedy,3.3,0.0
93344,"Earth Dies Screaming, The (1964)",1964,Horror|Sci-Fi,1.7,0.0
93351,"Dark Side of the Sun, The (1988)",1988,Drama|Romance,3.4,-0.8
93363,John Carter (2012),2012,Action|Adventure|Sci-Fi|IMAX,3.2,4.000000000000001
93365,Canned Dreams (Säilöttyjä unelmia) (2012),2012,Documentary,3.5,0.0
93367,Sunnyside (1919),1919,Comedy,2.8,0.0
93376,When We Leave (Die Fremde) (2010),2010,Drama,3.4,-1.2999999999999998
93379,Genius Within: The Inner Life of Glenn Gould (2009),2009,Documentary,3.0,0.0
93393,Great Directors (2009),2009,Documentary,3.0,0.0
93397,Something Big (1971),1971,Western,2.5,-0.3
93399,"Take, The (1974)",1974,Crime|Drama,3.5,-0.4
93404,Queen: Days of Our Lives (2011),2011,Documentary,3.9,0.5
93408,Behind the Screen (1916),1916,Comedy|Romance,3.1,1.2999999999999998
93418,Easy Street (1917),1917,Comedy,3.0,0.0
93420,"Art of Flight, The (2011)",2011,Adventure|Documentary,3.8,0.0
93422,Starbuck (2011),2011,Comedy,3.8,0.8
93432,Forks Over Knives (2011),2011,Documentary,3.7,0.0
93439,Skies Above the Landscape (Nebo iznad krajolika) (2006),2006,Comedy,2.5,0.0
93441,United Red Army (Jitsuroku Rengo Sekigun: Asama sanso e no michi) (2007),2007,Drama,3.9,0.0
93443,Goon (2011),2011,Comedy|Drama,3.3,2.8
93448,Landscape with a Woman (Zena s krajolikom) (1989),1989,Drama,3.8,-0.3
93450,Blind Pig Who Wants to Fly (Babi buta yang ingin terbang) (2008),2008,Drama,2.8,-0.4
93455,¡Qué hacer! (1970),1970,Drama,3.2,0.0
93457,"Hidden Face, The (La cara oculta) (2011)",2011,Thriller,3.8,-2.4
93463,Eye of the Devil (1966),1966,Horror|Mystery,2.8,0.0
93467,Listen to Your Heart (2010),2010,Drama|Musical|Romance,3.4,1.7999999999999998
93469,Dead on Time (1983),1983,Comedy|Drama|Romance,3.6,-0.5
93473,Pale Cocoon (Peiru Kokun) (2006),2006,Animation|Sci-Fi,3.4,0.6
93475,"Awakening, The (2011)",2011,Horror|Thriller,3.4,-4.499999999999999
93479,"Round Up, The (La Rafle) (2010)",2010,Drama|War,3.6,-2.3
93484,Princess of Mars (2009),2009,Sci-Fi|Thriller|War,0.8,0.0
93490,Law of the Lawless (Brigada) (2002),2002,Crime,3.8,-0.5
93492,Like Water (2011),2011,Documentary,3.1,0.2
93496,Cencoroll (2009),2009,Action|Animation|Sci-Fi,3.6,0.8
93498,Game Change (2012),2012,Drama,3.7,7.500000000000003
93502,"Ledge, The (2011)",2011,Drama|Thriller,3.1,-1.2999999999999998
93504,Bestseller (Be-seu-teu-sel-leo) (2010),2010,Horror|Mystery|Thriller,2.7,-1.4000000000000001
93510,21 Jump Street (2012),2012,Action|Comedy|Crime,3.6,20.999999999999996
93512,"Jeff, Who Lives at Home (2012)",2012,Comedy|Drama,3.2,1.4
93516,Blackballed: The Bobby Dukes Story (2004),2004,Comedy,3.2,0.0
93520,Adventures of Captain Marvel (1941),1941,Action|Adventure|Fantasy|Mystery|Sci-Fi,2.7,0.4
93522,Captain Midnight (1942),1942,Action|Adventure|Thriller,3.2,0.5
93531,Harmagedon (1986),1986,Action|Drama,4.4,-1.2999999999999998
93533,City of Fear (1959),1959,Crime|Thriller,3.0,-0.3
93535,Treed Murray (2001),2001,Drama,3.7,0.1
93544,Satan Never Sleeps (1962),1962,Drama|War,1.5,-2.0
93547,S.O.S. Coast Guard (1937),1937,Action|Adventure|Sci-Fi|Thriller,3.5,-1.7
93550,Yes Or No (2010),2010,Comedy|Drama|Romance,3.6,2.3000000000000003
93552,Blind (Beul-la-in-deu) (2011),2011,Drama|Horror|Thriller,3.5,-1.9
93563,Lockout (2012),2012,Action|Sci-Fi|Thriller,3.1,-6.8999999999999995
93568,Punksters & Youngsters (Punk - Tauti joka ei tapa) (2008),2008,Documentary,3.4,0.0
93570,Bedevilled (Kim Bok-nam salinsageonui jeonmal) (2010),2010,Crime|Drama|Horror,3.6,-12.199999999999996
93572,Lucky (2011),2011,Comedy|Crime|Romance,2.7,-1.0
93574,Resurrect Dead: The Mystery of the Toynbee Tiles (2011),2011,Documentary|Mystery,3.6,0.0
93578,"Lonely Place to Die, A (2011)",2011,Adventure|Crime|Thriller,3.1,-1.1
93583,Caltiki the Undying Monster (1959),1959,Adventure|Horror|Sci-Fi|Thriller,2.8,0.1
93598,"Snowtown (Snowtown Murders, The) (2011)",2011,Crime|Drama|Thriller,3.3,-3.0000000000000004
93610,Space Battleship Yamato (2010),2010,Action|Adventure|Drama,3.0,-0.7
93612,Nothing Lasts Forever (1984) ,1984,Comedy|Fantasy|Sci-Fi,3.4,0.0
93641,Wreckers (2011),2011,Drama,3.3,0.6
93649,Fat Head (2009),2009,Documentary,3.1,0.0
93652,Public Housing (1997),1997,Documentary,4.3,0.0
93665,"Frankenstein Syndrome, The (2010)",2010,Horror|Sci-Fi,2.2,0.0
93669,La nación clandestina (1990),1990,Drama,4.0,0.0
93674,Passion of Love (Passione d'amore) (1981),1981,Drama|Romance,3.6,-0.7
93676,Women Art Revolution (2010),2010,Documentary,2.7,0.0
93693,Casa de mi Padre (2012),2012,Comedy,2.7,-0.5
93700,Corman's World: Exploits of a Hollywood Rebel (2011),2011,Documentary,3.8,0.0
93709,Evolver (1995),1995,Action|Horror|Sci-Fi,2.8,0.0
93717,Listy do M. (2011),2011,Comedy|Romance,3.2,0.6
93719,Dragon Age: Redemption (2011),2011,Action|Adventure|Fantasy,2.9,0.0
93721,Jiro Dreams of Sushi (2011),2011,Documentary,4.0,1.8
93723,Damsels in Distress (2011),2011,Comedy|Romance,3.1,1.7
93727,Human Lanterns (Ren pi deng long) (1982),1982,Action|Horror,2.8,0.0
93729,Pageant (2008),2008,Documentary,3.6,-0.2
93731,"Warm December, A (1973)",1973,Drama|Romance,3.0,0.3
93740,Salmon Fishing in the Yemen (2011),2011,Comedy|Drama|Romance,3.5,3.9000000000000004
93742,Hotel (1967),1967,Drama,3.3,-1.3
93748,Eden of the East the Movie I: The King of Eden (Higashi no Eden Gekijoban) (2009),2009,Action|Animation|Crime|Sci-Fi|Thriller,3.5,0.0
93750,Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijôban II: Paradise Lost) (2010),2010,Animation|Crime|Mystery|Sci-Fi|Thriller,3.5,0.8999999999999999
93752,Saving Face (2012),2012,Documentary|Drama,3.7,-0.3
93757,Admiral Yamamoto (1968),1968,Drama|War,4.2,0.0
93764,Meeting Evil (2012),2012,Crime|Drama|Mystery|Thriller,2.5,-0.7
93766,Wrath of the Titans (2012),2012,Action|Adventure|Fantasy|IMAX,2.8,2.3
93768,Bending the Rules (2012),2012,Action|Drama,2.4,1.2
93775,Seitsemän veljestä (1939),1939,Drama,3.1,0.0
93782,Paan Singh Tomar (2010),2010,Crime,3.7,0.3
93785,"Horrible Dr. Hichcock, The (1962)",1962,Horror,2.6,0.0
93790,Detachment (2011),2011,Drama,3.8,-14.6
93797,"Incredible Hulk Returns, The (1988)",1988,Action|Adventure|Drama|Sci-Fi,2.8,1.1
93803,4:44 Last Day on Earth (2011),2011,Drama|Fantasy|Sci-Fi,2.9,0.0
93805,Iron Sky (2012),2012,Action|Comedy|Sci-Fi,3.1,-5.0
93816,"Ghost, The (1963)",1963,Horror|Mystery,2.9,-0.8
93819,Absentia (2011),2011,Horror,3.3,-1.4
93821,There's Something Wrong with Aunt Diane (2011),2011,Documentary,3.4,-0.4
93831,American Reunion (American Pie 4) (2012),2012,Comedy,3.1,1.6
93834,Ticked-Off Trannies with Knives (2010),2010,Action|Comedy|Crime|Horror|Thriller,2.6,0.0
93838,The Raid: Redemption (2011),2011,Action|Crime,3.8,-5.0
93840,"Cabin in the Woods, The (2012)",2012,Comedy|Horror|Sci-Fi|Thriller,3.6,73.3999999999999
93842,Delicacy (La délicatesse) (2011),2011,Comedy|Romance,3.5,0.49999999999999994
93855,God Bless America (2011),2011,Comedy|Drama,3.6,-24.299999999999997
93859,"Desert of Forbidden Art, The (2010)",2010,Adventure|Documentary|Drama|War,3.2,0.0
93865,Frankenstein (1910),1910,Drama|Horror|Sci-Fi,3.2,0.7
93888,"Clay Bird, The (Matir moina) (2002)",2002,Drama,2.9,0.4
93890,"Dupes, The (Al-makhdu'un) (1973)",1973,Drama,3.3,0.5
93892,Romantics Anonymous (Les émotifs anonymes) (2010),2010,Comedy|Romance,3.6,1.3000000000000003
93894,"Unknown Woman, The (Tuntematon emäntä) (2011)",2011,Documentary,2.8,-0.6
93900,Popatopolis (2009),2009,Documentary,4.0,0.0
93905,The Gamma People (1956),1956,Horror|Sci-Fi,2.0,0.0
93907,"Wild, Wild Planet (I criminali della galassia) (1965)",1965,Sci-Fi,2.5,-0.5
